"Klucz","KluczOpakZewn","KodKreskowy","OpisOpakowania","StatusOpak","IdRodzOpak","NrWersji","IdSesji","NrZlecenia","DataBrakowania","OstatniePrzyj","OstatnieWyd","IdGrupyDokKl","RokDokumentu"
"17787","\N","000000017787","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"12194","4681","000000012194","\N","10","23","4","2973","","2024-12-31 00:00:00","\N","\N","132","2004"
"13185","\N","000000013185","\N","10","23","2","2996","\N","2018-12-31 00:00:00","\N","\N","156","2012"
"12199","4688","000000012199","\N","10","23","4","2973","","2033-12-31 00:00:00","\N","\N","132","2013"
"13202","\N","000000013202","\N","10","23","2","2996","\N","2018-12-31 00:00:00","\N","\N","156","2012"
"12200","4505","000000012200","\N","10","23","5","2973","","2033-12-31 00:00:00","\N","\N","132","2013"
"13141","\N","000000013141","\N","10","23","2","2996","\N","2018-12-31 00:00:00","\N","\N","156","2012"
"12201","4446","000000012201","\N","10","23","4","2973","","2033-12-31 00:00:00","\N","\N","132","2013"
"13127","\N","000000013127","\N","10","23","2","2996","\N","2018-12-31 00:00:00","\N","\N","156","2012"
"18963","\N","000000018963","\N","10","23","2","3901","\N","2020-12-31 00:00:00","\N","\N","156","2014"
"13151","\N","000000013151","\N","10","23","2","2996","\N","2018-12-31 00:00:00","\N","\N","156","2012"
"12203","4536","000000012203","\N","10","23","4","2973","","2033-12-31 00:00:00","\N","\N","132","2013"
"13160","\N","000000013160","\N","10","23","2","2996","\N","2018-12-31 00:00:00","\N","\N","156","2012"
"12204","4503","000000012204","\N","10","23","4","2973","","2033-12-31 00:00:00","\N","\N","132","2013"
"13178","\N","000000013178","\N","10","23","2","2996","\N","2018-12-31 00:00:00","\N","\N","156","2012"
"12205","4504","000000012205","\N","10","23","4","2973","","2033-12-31 00:00:00","\N","\N","132","2013"
"17788","\N","000000017788","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"12207","4534","000000012207","\N","10","23","4","2973","","2033-12-31 00:00:00","\N","\N","132","2013"
"12093","4649","000000012093","\N","10","23","4","2973","","2026-12-31 00:00:00","\N","\N","132","2006"
"12208","4535","000000012208","\N","10","23","4","2973","","2033-12-31 00:00:00","\N","\N","132","2013"
"17789","\N","000000017789","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"12209","4504","000000012209","\N","10","23","4","2973","","2033-12-31 00:00:00","\N","\N","132","2013"
"12096","4648","000000012096","\N","10","23","4","2973","","2026-12-31 00:00:00","\N","\N","132","2006"
"12210","4506","000000012210","\N","10","23","4","2973","","2033-12-31 00:00:00","\N","\N","132","2013"
"17790","\N","000000017790","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"12211","4507","000000012211","\N","10","23","4","2973","","2033-12-31 00:00:00","\N","\N","132","2013"
"12163","4648","000000012163","\N","10","23","4","2973","","2032-12-31 00:00:00","\N","\N","132","2012"
"18991","\N","000000018991","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"12212","4535","000000012212","\N","10","23","4","2973","","2033-12-31 00:00:00","\N","\N","132","2013"
"17791","\N","000000017791","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"12213","4504","000000012213","\N","10","23","4","2973","","2033-12-31 00:00:00","\N","\N","132","2013"
"12193","4652","000000012193","\N","10","23","4","2973","","2023-12-31 00:00:00","\N","\N","132","2003"
"12214","4512","000000012214","\N","10","23","4","2973","","2033-12-31 00:00:00","\N","\N","132","2013"
"17792","\N","000000017792","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"12217","4537","000000012217","\N","10","23","5","2973","","2033-12-31 00:00:00","\N","\N","132","2013"
"12196","4651","000000012196","\N","10","23","4","2973","","2026-12-31 00:00:00","\N","\N","132","2006"
"17197","\N","000000017197","\N","10","23","3","3161","\N","2018-12-31 00:00:00","\N","\N","156","2013"
"17793","\N","000000017793","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"12222","4506","000000012222","\N","10","23","4","2973","","2033-12-31 00:00:00","\N","\N","132","2013"
"12197","4650","000000012197","\N","10","23","4","2973","","2026-12-31 00:00:00","\N","\N","132","2006"
"12223","4534","000000012223","\N","10","23","4","2973","","2033-12-31 00:00:00","\N","\N","132","2013"
"17794","\N","000000017794","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"12224","4512","000000012224","\N","10","23","4","2973","","2033-12-31 00:00:00","\N","\N","132","2013"
"16733","4766","000000016733","\N","10","23","4","3073","","2032-12-31 00:00:00","\N","\N","132","2012"
"12225","4511","000000012225","\N","10","23","4","2973","","2033-12-31 00:00:00","\N","\N","132","2013"
"17795","\N","000000017795","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"12226","4511","000000012226","\N","10","23","4","2973","","2033-12-31 00:00:00","\N","\N","132","2013"
"12246","4647","000000012246","\N","10","23","4","2973","","2031-12-31 00:00:00","\N","\N","132","2011"
"12228","4534","000000012228","\N","10","23","4","2973","","2033-12-31 00:00:00","\N","\N","132","2013"
"17796","\N","000000017796","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"12229","4445","000000012229","\N","10","23","4","2973","","2033-12-31 00:00:00","\N","\N","132","2013"
"12248","4643","000000012248","\N","10","23","4","2973","","2027-12-31 00:00:00","\N","\N","132","2007"
"12232","4510","000000012232","\N","10","23","4","2973","","2033-12-31 00:00:00","\N","\N","132","2013"
"17797","\N","000000017797","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"12236","4448","000000012236","\N","10","23","4","2973","","2033-12-31 00:00:00","\N","\N","132","2013"
"12249","4644","000000012249","\N","10","23","4","2973","","2027-12-31 00:00:00","\N","\N","132","2007"
"12242","4452","000000012242","\N","10","23","4","2973","","2033-12-31 00:00:00","\N","\N","132","2013"
"17798","\N","000000017798","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"18875","\N","000000018875","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"12250","4646","000000012250","\N","10","23","4","2973","","2031-12-31 00:00:00","\N","\N","132","2011"
"12245","4680","000000012245","\N","10","23","4","2973","","2031-12-31 00:00:00","\N","\N","132","2011"
"17799","\N","000000017799","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"12255","4674","000000012255","\N","10","23","4","2973","","2026-12-31 00:00:00","\N","\N","132","2006"
"12251","4645","000000012251","\N","10","23","4","2973","","2025-12-31 00:00:00","\N","\N","132","2005"
"12257","4505","000000012257","\N","10","23","4","2973","","2033-12-31 00:00:00","\N","\N","132","2013"
"17800","\N","000000017800","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"12258","4512","000000012258","\N","10","23","4","2973","","2026-12-31 00:00:00","\N","\N","132","2006"
"12252","4643","000000012252","\N","10","23","4","2973","","2025-12-31 00:00:00","\N","\N","132","2005"
"17801","\N","000000017801","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"12260","4632","000000012260","\N","10","23","4","2973","","2026-12-31 00:00:00","\N","\N","132","2006"
"12254","4644","000000012254","\N","10","23","4","2973","","2026-12-31 00:00:00","\N","\N","132","2006"
"12261","4630","000000012261","\N","10","23","4","2973","","2031-12-31 00:00:00","\N","\N","132","2011"
"17802","\N","000000017802","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"12262","4448","000000012262","\N","10","23","4","2973","","2030-12-31 00:00:00","\N","\N","132","2010"
"12256","4645","000000012256","\N","10","23","4","2973","","2030-12-31 00:00:00","\N","\N","132","2010"
"12263","4631","000000012263","\N","10","23","4","2973","","2022-12-31 00:00:00","\N","\N","132","2002"
"17803","\N","000000017803","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"12264","4630","000000012264","\N","10","23","4","2973","","2023-12-31 00:00:00","\N","\N","132","2003"
"18876","\N","000000018876","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"17804","\N","000000017804","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"17133","\N","000000017133","\N","10","23","3","3021","\N","2018-12-31 00:00:00","\N","\N","156","2013"
"17805","\N","000000017805","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"17806","\N","000000017806","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"17807","\N","000000017807","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"17808","\N","000000017808","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"17809","\N","000000017809","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"17810","\N","000000017810","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"17811","\N","000000017811","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"17812","\N","000000017812","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"18877","\N","000000018877","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"23720","\N","000000023720","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"9808","4648","000000009808","\N","10","23","4","2995","","2018-12-31 00:00:00","\N","\N","134","2012"
"17813","\N","000000017813","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"9810","4650","000000009810","\N","10","23","4","2995","","2018-12-31 00:00:00","\N","\N","134","2012"
"17814","\N","000000017814","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"9811","4650","000000009811","\N","10","23","4","2995","","2018-12-31 00:00:00","\N","\N","134","2012"
"17815","\N","000000017815","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"9812","4647","000000009812","\N","10","23","4","2995","","2018-12-31 00:00:00","\N","\N","134","2012"
"9814","4538","000000009814","\N","10","23","4","2995","","2018-12-31 00:00:00","\N","\N","134","2012"
"17816","\N","000000017816","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"9816","4645","000000009816","\N","10","23","4","2995","","2018-12-31 00:00:00","\N","\N","134","2012"
"17817","\N","000000017817","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"9817","4643","000000009817","\N","10","23","4","2995","","2018-12-31 00:00:00","\N","\N","134","2012"
"17818","\N","000000017818","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"9818","4535","000000009818","\N","10","23","4","2995","","2018-12-31 00:00:00","\N","\N","134","2012"
"17819","\N","000000017819","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"9819","4649","000000009819","\N","10","23","4","2995","","2018-12-31 00:00:00","\N","\N","134","2012"
"17820","\N","000000017820","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"9820","4649","000000009820","\N","10","23","4","2995","","2018-12-31 00:00:00","\N","\N","134","2012"
"17821","\N","000000017821","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"9821","4649","000000009821","\N","10","23","4","2995","","2018-12-31 00:00:00","\N","\N","134","2012"
"17822","\N","000000017822","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"9822","4645","000000009822","\N","10","23","4","2995","","2018-12-31 00:00:00","\N","\N","134","2012"
"17823","\N","000000017823","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"9824","4652","000000009824","\N","10","23","4","2995","","2018-12-31 00:00:00","\N","\N","134","2012"
"17824","\N","000000017824","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"9825","4650","000000009825","\N","10","23","4","2995","","2018-12-31 00:00:00","\N","\N","134","2012"
"17825","\N","000000017825","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"9826","4541","000000009826","\N","10","23","4","2995","","2018-12-31 00:00:00","\N","\N","134","2012"
"17826","\N","000000017826","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"9827","4540","000000009827","\N","10","23","4","2995","","2018-12-31 00:00:00","\N","\N","134","2012"
"17827","\N","000000017827","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"9828","4537","000000009828","\N","10","23","4","2995","","2018-12-31 00:00:00","\N","\N","134","2012"
"17828","\N","000000017828","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"9829","4540","000000009829","\N","10","23","4","2995","","2018-12-31 00:00:00","\N","\N","134","2012"
"12302","4629","000000012302","\N","10","23","4","3017","","2032-12-31 00:00:00","\N","\N","147","2012"
"9830","4538","000000009830","\N","10","23","4","2995","","2018-12-31 00:00:00","\N","\N","134","2012"
"17132","\N","000000017132","\N","10","23","2","3021","\N","2018-12-31 00:00:00","\N","\N","156","2013"
"9831","4644","000000009831","\N","10","23","4","2995","","2018-12-31 00:00:00","\N","\N","134","2012"
"12285","4632","000000012285","\N","10","23","5","3017","","2032-12-31 00:00:00","\N","\N","147","2012"
"9832","4537","000000009832","\N","10","23","4","2995","","2018-12-31 00:00:00","\N","\N","134","2012"
"16930","\N","000000016930","\N","10","23","2","3021","\N","2016-12-31 00:00:00","\N","\N","156","2011"
"9833","4647","000000009833","\N","10","23","4","2995","","2018-12-31 00:00:00","\N","\N","134","2012"
"16920","\N","000000016920","\N","10","23","2","3021","\N","2017-12-31 00:00:00","\N","\N","156","2012"
"9834","4533","000000009834","\N","10","23","4","2995","","2018-12-31 00:00:00","\N","\N","134","2012"
"16912","\N","000000016912","\N","10","23","2","3021","\N","2017-12-31 00:00:00","\N","\N","156","2012"
"9835","4533","000000009835","\N","10","23","4","2995","","2018-12-31 00:00:00","\N","\N","134","2012"
"16904","\N","000000016904","\N","10","23","2","3021","\N","2017-12-31 00:00:00","\N","\N","156","2012"
"9836","4535","000000009836","\N","10","23","4","2995","","2018-12-31 00:00:00","\N","\N","134","2012"
"16898","\N","000000016898","\N","10","23","2","3021","\N","2017-12-31 00:00:00","\N","\N","156","2012"
"9837","4536","000000009837","\N","10","23","4","2995","","2018-12-31 00:00:00","\N","\N","134","2012"
"16892","\N","000000016892","\N","10","23","2","3021","\N","2017-12-31 00:00:00","\N","\N","156","2012"
"9838","4534","000000009838","\N","10","23","4","2995","","2018-12-31 00:00:00","\N","\N","134","2012"
"16886","\N","000000016886","\N","10","23","2","3021","\N","2017-12-31 00:00:00","\N","\N","156","2012"
"9839","4644","000000009839","\N","10","23","4","2995","","2018-12-31 00:00:00","\N","\N","134","2012"
"16880","\N","000000016880","\N","10","23","2","3021","\N","2017-12-31 00:00:00","\N","\N","156","2012"
"9840","4533","000000009840","\N","10","23","4","2995","","2018-12-31 00:00:00","\N","\N","134","2012"
"16875","\N","000000016875","\N","10","23","2","3021","\N","2017-12-31 00:00:00","\N","\N","156","2012"
"9841","4651","000000009841","\N","10","23","4","2995","","2018-12-31 00:00:00","\N","\N","134","2012"
"16870","\N","000000016870","\N","10","23","2","3021","\N","2017-12-31 00:00:00","\N","\N","156","2012"
"9843","4644","000000009843","\N","10","23","4","2995","","2018-12-31 00:00:00","\N","\N","134","2012"
"18878","\N","000000018878","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"9845","4536","000000009845","\N","10","23","4","2995","","2018-12-31 00:00:00","\N","\N","134","2012"
"16866","\N","000000016866","\N","10","23","3","3021","\N","2017-12-31 00:00:00","\N","\N","156","2012"
"9846","4534","000000009846","\N","10","23","4","2996","","2017-12-31 00:00:00","\N","\N","134","2012"
"16862","\N","000000016862","\N","10","23","2","3021","\N","2017-12-31 00:00:00","\N","\N","156","2012"
"9847","4511","000000009847","\N","10","23","4","2996","","2017-12-31 00:00:00","\N","\N","134","2012"
"16858","\N","000000016858","\N","10","23","2","3021","\N","2018-12-31 00:00:00","\N","\N","156","2013"
"9848","4539","000000009848","\N","10","23","4","2996","","2017-12-31 00:00:00","\N","\N","134","2012"
"16854","\N","000000016854","\N","10","23","2","3021","\N","2018-12-31 00:00:00","\N","\N","156","2013"
"9849","4539","000000009849","\N","10","23","4","2996","","2017-12-31 00:00:00","\N","\N","134","2012"
"17543","\N","000000017543","\N","10","23","2","3021","\N","2016-12-31 00:00:00","\N","\N","156","2011"
"9850","4542","000000009850","\N","10","23","4","2996","","2018-12-31 00:00:00","\N","\N","134","2012"
"17547","\N","000000017547","\N","10","23","2","3021","\N","2016-12-31 00:00:00","\N","\N","156","2011"
"9851","4538","000000009851","\N","10","23","4","2996","","2018-12-31 00:00:00","\N","\N","134","2012"
"17551","\N","000000017551","\N","10","23","2","3021","\N","2016-12-31 00:00:00","\N","\N","156","2011"
"9852","4536","000000009852","\N","10","23","4","2996","","2018-12-31 00:00:00","\N","\N","134","2012"
"17555","\N","000000017555","\N","10","23","2","3021","\N","2017-12-31 00:00:00","\N","\N","156","2012"
"9853","4534","000000009853","\N","10","23","4","2996","","2018-12-31 00:00:00","\N","\N","134","2012"
"17559","\N","000000017559","\N","10","23","2","3021","\N","2017-12-31 00:00:00","\N","\N","156","2012"
"9854","4645","000000009854","\N","10","23","4","2996","","2018-12-31 00:00:00","\N","\N","134","2012"
"17563","\N","000000017563","\N","10","23","2","3021","\N","2017-12-31 00:00:00","\N","\N","156","2012"
"9855","4643","000000009855","\N","10","23","4","2996","","2018-12-31 00:00:00","\N","\N","134","2012"
"17567","\N","000000017567","\N","10","23","2","3021","\N","2017-12-31 00:00:00","\N","\N","156","2012"
"17571","\N","000000017571","\N","10","23","2","3021","\N","2017-12-31 00:00:00","\N","\N","156","2012"
"17574","\N","000000017574","\N","10","23","2","3021","\N","2017-12-31 00:00:00","\N","\N","156","2012"
"17576","\N","000000017576","\N","10","23","2","3021","\N","2017-12-31 00:00:00","\N","\N","156","2012"
"17578","\N","000000017578","\N","10","23","2","3021","\N","2017-12-31 00:00:00","\N","\N","156","2012"
"17580","\N","000000017580","\N","10","23","2","3021","\N","2017-12-31 00:00:00","\N","\N","156","2012"
"17582","\N","000000017582","\N","10","23","2","3021","\N","2017-12-31 00:00:00","\N","\N","156","2012"
"18879","\N","000000018879","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"17584","\N","000000017584","\N","10","23","3","3021","\N","2018-12-31 00:00:00","\N","\N","156","2013"
"18880","\N","000000018880","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"9856","4643","000000009856","\N","10","23","5","2996","","2018-12-31 00:00:00","\N","\N","134","2012"
"17829","\N","000000017829","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"9857","4512","000000009857","\N","10","23","4","2996","","2018-12-31 00:00:00","\N","\N","134","2012"
"17830","\N","000000017830","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"9858","4510","000000009858","\N","10","23","4","2996","","2018-12-31 00:00:00","\N","\N","134","2012"
"23319","\N","000000023319","\N","10","23","2","3922","\N","2031-12-31 00:00:00","\N","\N","155","2011"
"9859","4539","000000009859","\N","10","23","4","2996","","2018-12-31 00:00:00","\N","\N","134","2012"
"23442","4171","000000023442","\N","10","23","4","3850","","2030-12-31 00:00:00","\N","\N","132","2010"
"9860","4541","000000009860","\N","10","23","4","2996","","2018-12-31 00:00:00","\N","\N","134","2012"
"27244","\N","000000027244","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"9861","4509","000000009861","\N","10","23","4","2996","","2018-12-31 00:00:00","\N","\N","134","2012"
"23443","4006","000000023443","\N","10","23","4","3850","","2032-12-31 00:00:00","\N","\N","132","2012"
"9862","4512","000000009862","\N","10","23","4","2996","","2018-12-31 00:00:00","\N","\N","134","2012"
"27245","\N","000000027245","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"9863","4510","000000009863","\N","10","23","4","2996","","2018-12-31 00:00:00","\N","\N","134","2012"
"23444","4060","000000023444","\N","10","23","4","3850","","2028-12-31 00:00:00","\N","\N","132","2008"
"9864","4535","000000009864","\N","10","23","4","2996","","2018-12-31 00:00:00","\N","\N","134","2012"
"27246","\N","000000027246","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"9865","4541","000000009865","\N","10","23","4","2996","","2018-12-31 00:00:00","\N","\N","134","2012"
"23445","4003","000000023445","\N","10","23","5","3850","","2030-12-31 00:00:00","\N","\N","132","2010"
"12301","4689","000000012301","\N","10","23","4","3017","","2032-12-31 00:00:00","\N","\N","147","2012"
"25772","\N","000000025772","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"9867","4511","000000009867","\N","10","23","4","2996","","2018-12-31 00:00:00","\N","\N","134","2012"
"23448","5502","000000023448","\N","10","23","4","3850","","2033-12-31 00:00:00","\N","\N","132","2013"
"9868","4510","000000009868","\N","10","23","4","2996","","2018-12-31 00:00:00","\N","\N","134","2012"
"25773","\N","000000025773","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"9869","4540","000000009869","\N","10","23","4","2996","","2018-12-31 00:00:00","\N","\N","134","2012"
"27247","\N","000000027247","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"9870","4537","000000009870","\N","10","23","5","2996","","2018-12-31 00:00:00","\N","\N","134","2012"
"27248","\N","000000027248","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"9871","4511","000000009871","\N","10","23","6","2996","","2018-12-31 00:00:00","\N","\N","134","2012"
"9872","4512","000000009872","\N","10","23","4","2996","","2018-12-31 00:00:00","\N","\N","134","2012"
"9873","4542","000000009873","\N","10","23","4","2996","","2018-12-31 00:00:00","\N","\N","134","2012"
"9874","4508","000000009874","\N","10","23","4","2996","","2018-12-31 00:00:00","\N","\N","134","2012"
"17847","\N","000000017847","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"9875","4542","000000009875","\N","10","23","4","2996","","2018-12-31 00:00:00","\N","\N","134","2012"
"17848","\N","000000017848","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"17849","\N","000000017849","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"17850","\N","000000017850","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"17851","\N","000000017851","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"17852","\N","000000017852","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"17853","\N","000000017853","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"17854","\N","000000017854","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"17855","\N","000000017855","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"17856","\N","000000017856","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"17857","\N","000000017857","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"17858","\N","000000017858","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"17859","\N","000000017859","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"17860","\N","000000017860","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"17861","\N","000000017861","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"17862","\N","000000017862","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"17863","\N","000000017863","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"17864","\N","000000017864","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"17865","\N","000000017865","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"17866","\N","000000017866","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"17867","\N","000000017867","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"17868","\N","000000017868","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"17869","\N","000000017869","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"17870","\N","000000017870","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"17871","\N","000000017871","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"17872","\N","000000017872","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"17873","\N","000000017873","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"17874","\N","000000017874","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"17875","\N","000000017875","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"17876","\N","000000017876","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"17877","\N","000000017877","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"17878","\N","000000017878","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"17879","\N","000000017879","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"17880","\N","000000017880","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"17881","\N","000000017881","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"17882","\N","000000017882","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"17883","\N","000000017883","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"17884","\N","000000017884","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"17885","\N","000000017885","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"17886","\N","000000017886","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"17887","\N","000000017887","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"17888","\N","000000017888","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"17889","\N","000000017889","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"17890","\N","000000017890","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"17891","\N","000000017891","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"17892","\N","000000017892","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"17893","\N","000000017893","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"17894","\N","000000017894","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"17895","\N","000000017895","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"17896","\N","000000017896","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"17897","\N","000000017897","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"17898","\N","000000017898","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"17899","\N","000000017899","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"17900","\N","000000017900","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"17901","\N","000000017901","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"17902","\N","000000017902","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"17903","\N","000000017903","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"17904","\N","000000017904","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"17905","\N","000000017905","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"17906","\N","000000017906","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"17907","\N","000000017907","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"17908","\N","000000017908","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"17909","\N","000000017909","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"17910","\N","000000017910","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"17911","\N","000000017911","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"17912","\N","000000017912","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"17913","\N","000000017913","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"17914","\N","000000017914","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"17915","\N","000000017915","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"17916","\N","000000017916","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"17917","\N","000000017917","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"17918","\N","000000017918","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"17919","\N","000000017919","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"17920","\N","000000017920","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
